"ZipCode","Type","City","State","IsPrimaryCity"
"68718","Standard","BLOOMFIELD","NE","1"
"68719","Standard","BRISTOW","NE","1"
"68720","Standard","BRUNSWICK","NE","1"
"68722","Standard","BUTTE","NE","1"
"68722","Standard","ANOKA","NE","0"
"68723","Standard","CARROLL","NE","1"
"68724","Standard","CENTER","NE","1"
"68725","Standard","CHAMBERS","NE","1"
"68726","Standard","CLEARWATER","NE","1"
"68727","Standard","COLERIDGE","NE","1"
"68728","Standard","CONCORD","NE","1"
"68729","Standard","CREIGHTON","NE","1"
"68729","Standard","BAZILE MILLS","NE","0"
"68730","Standard","CROFTON","NE","1"
"68731","Standard","DAKOTA CITY","NE","1"
"68732","Standard","DIXON","NE","1"
"68733","Standard","EMERSON","NE","1"
"68734","Standard","EMMET","NE","1"
"68735","Standard","EWING","NE","1"
"68736","Standard","FORDYCE","NE","1"
"68738","POBox","HADAR","NE","1"
"68739","Standard","HARTINGTON","NE","1"
"68740","Standard","HOSKINS","NE","1"
"68741","Standard","HUBBARD","NE","1"
"68742","Standard","INMAN","NE","1"
"68743","Standard","JACKSON","NE","1"
"68745","Standard","LAUREL","NE","1"
"68746","Standard","LYNCH","NE","1"
"68746","Standard","MONOWI","NE","0"
"68747","Standard","MCLEAN","NE","1"
"68748","Standard","MADISON","NE","1"
"68749","POBox","MAGNET","NE","1"
"68751","Standard","MASKELL","NE","1"
"68752","Standard","MEADOW GROVE","NE","1"
"68753","Standard","MILLS","NE","1"
"68755","Standard","NAPER","NE","1"
"68756","Standard","NELIGH","NE","1"
"68757","Standard","NEWCASTLE","NE","1"
"68757","Standard","OBERT","NE","0"
"68758","Standard","NEWMAN GROVE","NE","1"
"68759","Standard","NEWPORT","NE","1"
"68760","Standard","NIOBRARA","NE","1"
"68760","Standard","VERDEL","NE","0"
"68761","Standard","OAKDALE","NE","1"
"68763","Standard","ONEILL","NE","1"
"68764","Standard","ORCHARD","NE","1"
"68765","Standard","OSMOND","NE","1"
"68765","Standard","FOSTER","NE","0"
"68766","Standard","PAGE","NE","1"
"68767","Standard","PIERCE","NE","1"
"68768","Standard","PILGER","NE","1"
"68769","Standard","PLAINVIEW","NE","1"
"68770","Standard","PONCA","NE","1"
"68771","Standard","RANDOLPH","NE","1"
"68771","Standard","SHOLES","NE","0"
"68773","Standard","ROYAL","NE","1"
"68774","Standard","SAINT HELENA","NE","1"
"68776","Standard","SOUTH SIOUX CITY","NE","1"
"68776","Standard","S SIOUX CITY","NE","0"
"68777","Standard","SPENCER","NE","1"
"68778","Standard","SPRINGVIEW","NE","1"
"68779","Standard","STANTON","NE","1"
"68780","Standard","STUART","NE","1"
"68781","Standard","TILDEN","NE","1"
"68783","Standard","VERDIGRE","NE","1"
"68784","Standard","WAKEFIELD","NE","1"
"68785","Standard","WATERBURY","NE","1"
"68786","Standard","WAUSA","NE","1"
"68787","Standard","WAYNE","NE","1"
"68788","Standard","WEST POINT","NE","1"
"68789","Standard","WINNETOON","NE","1"
"68790","Standard","WINSIDE","NE","1"
"68791","Standard","WISNER","NE","1"
"68792","Standard","WYNOT","NE","1"
"68801","Standard","GRAND ISLAND","NE","1"
"68802","POBox","GRAND ISLAND","NE","1"
"68803","Standard","GRAND ISLAND","NE","1"
"68810","Standard","ALDA","NE","1"
"68812","Standard","AMHERST","NE","1"
"68813","Standard","ANSELMO","NE","1"
"68814","Standard","ANSLEY","NE","1"
"68815","Standard","ARCADIA","NE","1"
"68816","Standard","ARCHER","NE","1"
"68817","Standard","ASHTON","NE","1"
"68818","Standard","AURORA","NE","1"
"68820","Standard","BOELUS","NE","1"
"68821","Standard","BREWSTER","NE","1"
"68822","Standard","BROKEN BOW","NE","1"
"68823","Standard","BURWELL","NE","1"
"68824","Standard","CAIRO","NE","1"
"68825","Standard","CALLAWAY","NE","1"
"68826","Standard","CENTRAL CITY","NE","1"
"68827","Standard","CHAPMAN","NE","1"
"68828","Standard","COMSTOCK","NE","1"
"68831","Standard","DANNEBROG","NE","1"
"68832","Standard","DONIPHAN","NE","1"
"68833","Standard","DUNNING","NE","1"
"68834","Standard","EDDYVILLE","NE","1"
"68835","Standard","ELBA","NE","1"
"68836","Standard","ELM CREEK","NE","1"
"68837","Standard","ELYRIA","NE","1"
"68838","Standard","FARWELL","NE","1"
"68840","Standard","GIBBON","NE","1"
"68841","Standard","GILTNER","NE","1"
"68842","Standard","GREELEY","NE","1"
"68843","Standard","HAMPTON","NE","1"
"68844","Standard","HAZARD","NE","1"
"68845","Standard","KEARNEY","NE","1"
"68846","Standard","HORDVILLE","NE","1"
"68847","Standard","KEARNEY","NE","1"
"68848","POBox","KEARNEY","NE","1"
"68849","Unique","KEARNEY","NE","1"
"68850","Standard","LEXINGTON","NE","1"
"68852","Standard","LITCHFIELD","NE","1"
"68853","Standard","LOUP CITY","NE","1"
"68854","Standard","MARQUETTE","NE","1"
"68855","Standard","MASON CITY","NE","1"
"68856","Standard","MERNA","NE","1"
"68858","Standard","MILLER","NE","1"
"68859","Standard","NORTH LOUP","NE","1"
"68860","Standard","OCONTO","NE","1"
"68861","Standard","ODESSA","NE","1"
"68862","Standard","ORD","NE","1"
"68863","Standard","OVERTON","NE","1"
"68864","Standard","PALMER","NE","1"
"68865","Standard","PHILLIPS","NE","1"
"68866","Standard","PLEASANTON","NE","1"
"68869","Standard","RAVENNA","NE","1"
"68870","Standard","RIVERDALE","NE","1"
"68871","Standard","ROCKVILLE","NE","1"
"68872","Standard","SAINT LIBORY","NE","1"
"68873","Standard","SAINT PAUL","NE","1"
"68874","Standard","SARGENT","NE","1"
"68875","Standard","SCOTIA","NE","1"
"68876","Standard","SHELTON","NE","1"
"68878","Standard","SUMNER","NE","1"
"68879","Standard","TAYLOR","NE","1"
"68879","Standard","ALMERIA","NE","0"
"68881","Standard","WESTERVILLE","NE","1"
"68882","Standard","WOLBACH","NE","1"
"68883","Standard","WOOD RIVER","NE","1"
"68901","Standard","HASTINGS","NE","1"
"68902","POBox","HASTINGS","NE","1"
"68920","Standard","ALMA","NE","1"
"68922","Standard","ARAPAHOE","NE","1"
"68923","POBox","ATLANTA","NE","1"
"68924","Standard","AXTELL","NE","1"
"68925","Standard","AYR","NE","1"
"68926","Standard","BEAVER CITY","NE","1"
"68927","Standard","BERTRAND","NE","1"
"68928","Standard","BLADEN","NE","1"
"68929","Standard","BLOOMINGTON","NE","1"
"68930","Standard","BLUE HILL","NE","1"
"68930","Standard","COWLES","NE","0"
"68930","Standard","ROSEMONT","NE","0"
"68932","Standard","CAMPBELL","NE","1"
"68933","Standard","CLAY CENTER","NE","1"
"68934","Standard","DEWEESE","NE","1"
"68935","Standard","EDGAR","NE","1"
"68936","Standard","EDISON","NE","1"
"68937","Standard","ELWOOD","NE","1"
"68938","Standard","FAIRFIELD","NE","1"
"68939","Standard","FRANKLIN","NE","1"
"68940","Standard","FUNK","NE","1"
"68941","Standard","GLENVIL","NE","1"
"68942","Standard","GUIDE ROCK","NE","1"
"68943","Standard","HARDY","NE","1"
"68944","Standard","HARVARD","NE","1"
"68945","Standard","HEARTWELL","NE","1"
"68946","Standard","HENDLEY","NE","1"
"68947","Standard","HILDRETH","NE","1"
"68948","Standard","HOLBROOK","NE","1"
"68949","Standard","HOLDREGE","NE","1"
"68950","Standard","HOLSTEIN","NE","1"
"68952","Standard","INAVALE","NE","1"
"68954","Standard","INLAND","NE","1"
"68955","Standard","JUNIATA","NE","1"
"68956","Standard","KENESAW","NE","1"
"68957","Standard","LAWRENCE","NE","1"
"68958","Standard","LOOMIS","NE","1"
"68959","Standard","MINDEN","NE","1"
"68960","Standard","NAPONEE","NE","1"
"68961","Standard","NELSON","NE","1"
"68961","Standard","NORA","NE","0"
"68964","Standard","OAK","NE","1"
"68966","Standard","ORLEANS","NE","1"
"68967","Standard","OXFORD","NE","1"
"68969","POBox","RAGAN","NE","1"
"68970","Standard","RED CLOUD","NE","1"
"68971","Standard","REPUBLICAN CITY","NE","1"
"68972","Standard","RIVERTON","NE","1"
"68973","Standard","ROSELAND","NE","1"
"68974","Standard","RUSKIN","NE","1"
"68975","Standard","SARONVILLE","NE","1"
"68976","Standard","SMITHFIELD","NE","1"
"68977","Standard","STAMFORD","NE","1"
"68978","Standard","SUPERIOR","NE","1"
"68979","Standard","SUTTON","NE","1"
"68980","Standard","TRUMBULL","NE","1"
"68981","Standard","UPLAND","NE","1"
"68982","Standard","WILCOX","NE","1"
"69001","Standard","MC COOK","NE","1"
"69001","Standard","MCCOOK","NE","0"
"69020","Standard","BARTLEY","NE","1"
"69021","Standard","BENKELMAN","NE","1"
"69022","Standard","CAMBRIDGE","NE","1"
"69023","Standard","CHAMPION","NE","1"
"69023","Standard","LAMAR","NE","0"
"69024","Standard","CULBERTSON","NE","1"
"69025","Standard","CURTIS","NE","1"
"69026","Standard","DANBURY","NE","1"
"69027","Standard","ENDERS","NE","1"
"69028","Standard","EUSTIS","NE","1"
"69029","Standard","FARNAM","NE","1"
"69030","Standard","HAIGLER","NE","1"
"69032","Standard","HAYES CENTER","NE","1"
"69033","Standard","IMPERIAL","NE","1"
"69034","Standard","INDIANOLA","NE","1"
"69036","Standard","LEBANON","NE","1"
"69037","Standard","MAX","NE","1"
"69038","Standard","MAYWOOD","NE","1"
"69039","Standard","MOOREFIELD","NE","1"
"69040","Standard","PALISADE","NE","1"
"69040","Standard","HAMLET","NE","0"
"69041","Standard","PARKS","NE","1"
"69042","Standard","STOCKVILLE","NE","1"
"69043","Standard","STRATTON","NE","1"
"69044","Standard","TRENTON","NE","1"
"69045","Standard","WAUNETA","NE","1"
"69046","Standard","WILSONVILLE","NE","1"
"69101","Standard","NORTH PLATTE","NE","1"
"69103","POBox","NORTH PLATTE","NE","1"
"69120","Standard","ARNOLD","NE","1"
"69121","Standard","ARTHUR","NE","1"
"69122","Standard","BIG SPRINGS","NE","1"
"69123","Standard","BRADY","NE","1"
"69125","Standard","BROADWATER","NE","1"
"69127","Standard","BRULE","NE","1"
"69128","Standard","BUSHNELL","NE","1"
"69129","Standard","CHAPPELL","NE","1"
"69130","Standard","COZAD","NE","1"
"69131","Standard","DALTON","NE","1"
"69132","Standard","DICKENS","NE","1"
"69133","Standard","DIX","NE","1"
"69134","Standard","ELSIE","NE","1"
"69135","Standard","ELSMERE","NE","1"
"69138","Standard","GOTHENBURG","NE","1"
"69140","Standard","GRANT","NE","1"
"69141","Standard","GURLEY","NE","1"
"69142","Standard","HALSEY","NE","1"
"69143","Standard","HERSHEY","NE","1"
"69144","Standard","KEYSTONE","NE","1"
"69145","Standard","KIMBALL","NE","1"
"69146","Standard","LEMOYNE","NE","1"
"69147","Standard","LEWELLEN","NE","1"
"69148","Standard","LISCO","NE","1"
"69149","Standard","LODGEPOLE","NE","1"
"69150","Standard","MADRID","NE","1"
"69151","Standard","MAXWELL","NE","1"
"69152","Standard","MULLEN","NE","1"
"69153","Standard","OGALLALA","NE","1"
"69154","Standard","OSHKOSH","NE","1"
"69155","Standard","PAXTON","NE","1"
"69156","Standard","POTTER","NE","1"
"69157","Standard","PURDUM","NE","1"
"69160","Unique","SIDNEY","NE","1"
"69161","Standard","SENECA","NE","1"
"69162","Standard","SIDNEY","NE","1"
"69163","Standard","STAPLETON","NE","1"
"69165","Standard","SUTHERLAND","NE","1"
"69166","Standard","THEDFORD","NE","1"
"69166","Standard","BROWNLEE","NE","0"
"69167","Standard","TRYON","NE","1"
"69168","Standard","VENANGO","NE","1"
"69169","Standard","WALLACE","NE","1"
"69170","Standard","WELLFLEET","NE","1"
"69171","Standard","WILLOW ISLAND","NE","1"
"69190","Unique","OSHKOSH","NE","1"
"69201","Standard","VALENTINE","NE","1"
"69210","Standard","AINSWORTH","NE","1"
"69211","Standard","CODY","NE","1"
"69212","Standard","CROOKSTON","NE","1"
"69214","Standard","JOHNSTOWN","NE","1"
"69216","Standard","KILGORE","NE","1"
"69217","Standard","LONG PINE","NE","1"
"69218","Standard","MERRIMAN","NE","1"
"69219","Standard","NENZEL","NE","1"
"69220","Standard","SPARKS","NE","1"
"69221","Standard","WOOD LAKE","NE","1"
"69301","Standard","ALLIANCE","NE","1"
"69331","Standard","ANGORA","NE","1"
"69333","Standard","ASHBY","NE","1"
"69334","Standard","BAYARD","NE","1"
"69335","Standard","BINGHAM","NE","1"
"69336","Standard","BRIDGEPORT","NE","1"
"69337","Standard","CHADRON","NE","1"
"69339","Standard","CRAWFORD","NE","1"
"69340","Standard","ELLSWORTH","NE","1"
"69341","Standard","GERING","NE","1"
"69343","Standard","GORDON","NE","1"
"69345","Standard","HARRISBURG","NE","1"
"69346","Standard","HARRISON","NE","1"
"69347","Standard","HAY SPRINGS","NE","1"
"69348","Standard","HEMINGFORD","NE","1"
"69350","Standard","HYANNIS","NE","1"
"69351","Standard","LAKESIDE","NE","1"
"69352","Standard","LYMAN","NE","1"
"69353","POBox","MCGREW","NE","1"
"69354","Standard","MARSLAND","NE","1"
"69355","POBox","MELBETA","NE","1"
"69356","Standard","MINATARE","NE","1"
"69357","Standard","MITCHELL","NE","1"
"69358","Standard","MORRILL","NE","1"
"69360","Standard","RUSHVILLE","NE","1"
"69361","Standard","SCOTTSBLUFF","NE","1"
"69363","POBox","SCOTTSBLUFF","NE","1"
"69365","POBox","WHITECLAY","NE","1"
"69366","Standard","WHITMAN","NE","1"
"69367","Standard","WHITNEY","NE","1"
"70001","Standard","METAIRIE","LA","1"
"70002","Standard","METAIRIE","LA","1"
"70003","Standard","METAIRIE","LA","1"
"70004","POBox","METAIRIE","LA","1"
"70005","Standard","METAIRIE","LA","1"
"70006","Standard","METAIRIE","LA","1"
"70009","POBox","METAIRIE","LA","1"
"70010","POBox","METAIRIE","LA","1"
"70011","POBox","METAIRIE","LA","1"
"70030","Standard","DES ALLEMANDS","LA","1"
"70031","Standard","AMA","LA","1"
"70032","Standard","ARABI","LA","1"
"70033","POBox","METAIRIE","LA","1"
"70036","Standard","BARATARIA","LA","1"
"70037","Standard","BELLE CHASSE","LA","1"
"70038","POBox","BOOTHVILLE","LA","1"
"70039","Standard","BOUTTE","LA","1"
"70040","Standard","BRAITHWAITE","LA","1"
"70041","Standard","BURAS","LA","1"
"70043","Standard","CHALMETTE","LA","1"
"70044","POBox","CHALMETTE","LA","1"
"70047","Standard","DESTREHAN","LA","1"
"70049","Standard","EDGARD","LA","1"
"70050","POBox","EMPIRE","LA","1"
"70051","Standard","GARYVILLE","LA","1"
"70052","Standard","GRAMERCY","LA","1"
"70053","Standard","GRETNA","LA","1"
"70054","POBox","GRETNA","LA","1"
"70055","POBox","METAIRIE","LA","1"
"70056","Standard","GRETNA","LA","1"
"70056","Standard","TERRYTOWN","LA","0"
"70057","Standard","HAHNVILLE","LA","1"
"70057","Standard","KILLONA","LA","0"
"70058","Standard","HARVEY","LA","1"
"70059","POBox","HARVEY","LA","1"
"70060","Unique","METAIRIE","LA","1"
"70062","Standard","KENNER","LA","1"
"70063","POBox","KENNER","LA","1"
"70064","POBox","KENNER","LA","1"
"70065","Standard","KENNER","LA","1"
"70067","Standard","LAFITTE","LA","1"
"70067","Standard","JEAN LAFITTE","LA","0"
"70068","Standard","LA PLACE","LA","1"
"70069","POBox","LA PLACE","LA","1"
"70070","Standard","LULING","LA","1"
"70071","Standard","LUTCHER","LA","1"
"70072","Standard","MARRERO","LA","1"
"70073","POBox","MARRERO","LA","1"
"70075","Standard","MERAUX","LA","1"
"70076","Standard","MOUNT AIRY","LA","1"
"70078","POBox","NEW SARPY","LA","1"
"70079","Standard","NORCO","LA","1"
"70080","Standard","PARADIS","LA","1"
"70081","POBox","PILOTTOWN","LA","1"
"70082","POBox","POINTE A LA HACHE","LA","1"
"70083","Standard","PORT SULPHUR","LA","1"
"70084","Standard","RESERVE","LA","1"
"70085","Standard","SAINT BERNARD","LA","1"
"70086","Standard","SAINT JAMES","LA","1"
"70087","Standard","SAINT ROSE","LA","1"
"70090","Standard","VACHERIE","LA","1"
"70091","Standard","VENICE","LA","1"
"70092","Standard","VIOLET","LA","1"
"70093","Standard","BELLE CHASSE","LA","1"
"70094","Standard","WESTWEGO","LA","1"
"70096","POBox","WESTWEGO","LA","1"
"70097","POBox","KENNER","LA","1"
"70112","Standard","NEW ORLEANS","LA","1"
"70113","Standard","NEW ORLEANS","LA","1"
"70114","Standard","NEW ORLEANS","LA","1"
"70115","Standard","NEW ORLEANS","LA","1"
"70116","Standard","NEW ORLEANS","LA","1"
"70117","Standard","NEW ORLEANS","LA","1"
"70118","Standard","NEW ORLEANS","LA","1"
"70119","Standard","NEW ORLEANS","LA","1"
"70121","Standard","NEW ORLEANS","LA","1"
"70122","Standard","NEW ORLEANS","LA","1"
"70123","Standard","NEW ORLEANS","LA","1"
"70123","Standard","ELMWOOD","LA","0"
"70123","Standard","HARAHAN","LA","0"
"70123","Standard","RIVER RIDGE","LA","0"
"70124","Standard","NEW ORLEANS","LA","1"
"70125","Standard","NEW ORLEANS","LA","1"
"70126","Standard","NEW ORLEANS","LA","1"
"70127","Standard","NEW ORLEANS","LA","1"
"70128","Standard","NEW ORLEANS","LA","1"
"70129","Standard","NEW ORLEANS","LA","1"
"70130","Standard","NEW ORLEANS","LA","1"
"70131","Standard","NEW ORLEANS","LA","1"
"70139","Standard","NEW ORLEANS","LA","1"
"70141","POBox","NEW ORLEANS","LA","1"
"70142","Unique","NEW ORLEANS","LA","1"
"70143","Unique","NEW ORLEANS","LA","1"
"70145","Standard","NEW ORLEANS","LA","1"
"70146","Standard","NEW ORLEANS","LA","1"
"70148","Unique","NEW ORLEANS","LA","1"
"70150","POBox","NEW ORLEANS","LA","1"
"70151","POBox","NEW ORLEANS","LA","1"
"70152","POBox","NEW ORLEANS","LA","1"
"70153","POBox","NEW ORLEANS","LA","1"
"70154","Unique","NEW ORLEANS","LA","1"
"70156","POBox","NEW ORLEANS","LA","1"
"70157","POBox","NEW ORLEANS","LA","1"
"70158","POBox","NEW ORLEANS","LA","1"
"70159","Unique","NEW ORLEANS","LA","1"
"70160","POBox","NEW ORLEANS","LA","1"
"70161","POBox","NEW ORLEANS","LA","1"
"70162","Unique","NEW ORLEANS","LA","1"
"70163","Standard","NEW ORLEANS","LA","1"
"70164","Unique","NEW ORLEANS","LA","1"
"70165","Unique","NEW ORLEANS","LA","1"
"70166","Unique","NEW ORLEANS","LA","1"
"70167","Unique","NEW ORLEANS","LA","1"
"70170","Standard","NEW ORLEANS","LA","1"
"70172","POBox","NEW ORLEANS","LA","1"
"70174","POBox","NEW ORLEANS","LA","1"
"70175","POBox","NEW ORLEANS","LA","1"
"70176","POBox","NEW ORLEANS","LA","1"
"70177","POBox","NEW ORLEANS","LA","1"
"70178","POBox","NEW ORLEANS","LA","1"
"70179","POBox","NEW ORLEANS","LA","1"
"70181","POBox","NEW ORLEANS","LA","1"
"70182","POBox","NEW ORLEANS","LA","1"
"70183","POBox","NEW ORLEANS","LA","1"
"70184","POBox","NEW ORLEANS","LA","1"
"70185","POBox","NEW ORLEANS","LA","1"
"70186","POBox","NEW ORLEANS","LA","1"
"70187","POBox","NEW ORLEANS","LA","1"
"70189","POBox","NEW ORLEANS","LA","1"
"70190","POBox","NEW ORLEANS","LA","1"
"70195","Unique","NEW ORLEANS","LA","1"
"70301","Standard","THIBODAUX","LA","1"
"70302","POBox","THIBODAUX","LA","1"
"70310","Unique","THIBODAUX","LA","1"
"70339","Standard","PIERRE PART","LA","1"
"70340","POBox","AMELIA","LA","1"
"70341","Standard","BELLE ROSE","LA","1"
"70342","Standard","BERWICK","LA","1"
"70343","Standard","BOURG","LA","1"
"70344","Standard","CHAUVIN","LA","1"
"70345","Standard","CUT OFF","LA","1"
"70346","Standard","DONALDSONVILLE","LA","1"
"70352","Standard","DONNER","LA","1"
"70353","Standard","DULAC","LA","1"
"70354","Standard","GALLIANO","LA","1"
"70355","Standard","GHEENS","LA","1"
"70356","Standard","GIBSON","LA","1"
"70357","Standard","GOLDEN MEADOW","LA","1"
"70358","Standard","GRAND ISLE","LA","1"
"70359","Standard","GRAY","LA","1"
"70360","Standard","HOUMA","LA","1"
"70361","POBox","HOUMA","LA","1"
"70363","Standard","HOUMA","LA","1"
"70364","Standard","HOUMA","LA","1"
"70371","POBox","KRAEMER","LA","1"
"70372","Standard","LABADIEVILLE","LA","1"
"70373","Standard","LAROSE","LA","1"
"70374","Standard","LOCKPORT","LA","1"
"70375","Standard","MATHEWS","LA","1"
"70377","Standard","MONTEGUT","LA","1"
"70380","Standard","MORGAN CITY","LA","1"
"70381","POBox","MORGAN CITY","LA","1"
"70390","Standard","NAPOLEONVILLE","LA","1"
"70391","POBox","PAINCOURTVILLE","LA","1"
"70391","POBox","PAINCOURTVLLE","LA","0"
"70392","Standard","PATTERSON","LA","1"
"70393","Standard","PLATTENVILLE","LA","1"
"70394","Standard","RACELAND","LA","1"
"70395","Standard","SCHRIEVER","LA","1"
"70397","Standard","THERIOT","LA","1"
"70401","Standard","HAMMOND","LA","1"
"70402","Unique","HAMMOND","LA","1"
"70403","Standard","HAMMOND","LA","1"
"70404","POBox","HAMMOND","LA","1"
"70420","Standard","ABITA SPRINGS","LA","1"
"70421","Standard","AKERS","LA","1"
"70422","Standard","AMITE","LA","1"
"70426","Standard","ANGIE","LA","1"
"70427","Standard","BOGALUSA","LA","1"
"70429","POBox","BOGALUSA","LA","1"
"70431","Standard","BUSH","LA","1"
"70433","Standard","COVINGTON","LA","1"
"70434","POBox","COVINGTON","LA","1"
"70435","Standard","COVINGTON","LA","1"
"70436","Standard","FLUKER","LA","1"
"70437","Standard","FOLSOM","LA","1"
"70438","Standard","FRANKLINTON","LA","1"
"70441","Standard","GREENSBURG","LA","1"
"70442","Standard","HUSSER","LA","1"
"70443","Standard","INDEPENDENCE","LA","1"
"70444","Standard","KENTWOOD","LA","1"
"70445","Standard","LACOMBE","LA","1"
"70446","Standard","LORANGER","LA","1"
"70447","Standard","MADISONVILLE","LA","1"
"70448","Standard","MANDEVILLE","LA","1"
"70449","Standard","MAUREPAS","LA","1"
"70450","Standard","MOUNT HERMON","LA","1"
"70451","POBox","NATALBANY","LA","1"
"70452","Standard","PEARL RIVER","LA","1"
"70453","Standard","PINE GROVE","LA","1"
"70454","Standard","PONCHATOULA","LA","1"
"70455","Standard","ROBERT","LA","1"
"70456","Standard","ROSELAND","LA","1"
"70457","POBox","SAINT BENEDICT","LA","1"
"70457","POBox","ST BENEDICT","LA","0"
"70458","Standard","SLIDELL","LA","1"
"70459","POBox","SLIDELL","LA","1"
"70460","Standard","SLIDELL","LA","1"
"70461","Standard","SLIDELL","LA","1"
"70462","Standard","SPRINGFIELD","LA","1"
"70463","POBox","SUN","LA","1"
"70464","POBox","TALISHEEK","LA","1"
"70465","POBox","TANGIPAHOA","LA","1"
"70466","Standard","TICKFAW","LA","1"
"70467","POBox","VARNADO","LA","1"
"70467","POBox","ANGIE","LA","0"
"70469","POBox","SLIDELL","LA","1"
"70470","POBox","MANDEVILLE","LA","1"
"70471","Standard","MANDEVILLE","LA","1"
"70501","Standard","LAFAYETTE","LA","1"
"70502","POBox","LAFAYETTE","LA","1"
"70503","Standard","LAFAYETTE","LA","1"
"70504","Unique","LAFAYETTE","LA","1"
"70505","POBox","LAFAYETTE","LA","1"
"70506","Standard","LAFAYETTE","LA","1"
"70507","Standard","LAFAYETTE","LA","1"
"70508","Standard","LAFAYETTE","LA","1"
"70509","POBox","LAFAYETTE","LA","1"
"70510","Standard","ABBEVILLE","LA","1"
"70510","Standard","COW ISLAND","LA","0"
"70510","Standard","MEAUX","LA","0"
"70511","POBox","ABBEVILLE","LA","1"
"70512","Standard","ARNAUDVILLE","LA","1"
"70513","POBox","AVERY ISLAND","LA","1"
"70514","Standard","BALDWIN","LA","1"
"70515","Standard","BASILE","LA","1"
"70516","Standard","BRANCH","LA","1"
"70517","Standard","BREAUX BRIDGE","LA","1"
"70517","Standard","BUTTE LAROSE","LA","0"
"70517","Standard","HENDERSON","LA","0"
"70518","Standard","BROUSSARD","LA","1"
"70519","POBox","CADE","LA","1"
"70520","Standard","CARENCRO","LA","1"
"70521","POBox","CECILIA","LA","1"
"70522","POBox","CENTERVILLE","LA","1"
"70523","POBox","CHARENTON","LA","1"
"70524","POBox","CHATAIGNIER","LA","1"
"70525","Standard","CHURCH POINT","LA","1"
"70526","Standard","CROWLEY","LA","1"
"70527","POBox","CROWLEY","LA","1"
"70528","Standard","DELCAMBRE","LA","1"
"70529","Standard","DUSON","LA","1"
"70531","Standard","EGAN","LA","1"
"70532","Standard","ELTON","LA","1"
"70533","Standard","ERATH","LA","1"
"70534","POBox","ESTHERWOOD","LA","1"
"70535","Standard","EUNICE","LA","1"
"70537","Standard","EVANGELINE","LA","1"
"70538","Standard","FRANKLIN","LA","1"
"70538","Standard","CYPREMORT POINT","LA","0"
"70538","Standard","CYPREMORT PT","LA","0"
"70540","POBox","GARDEN CITY","LA","1"
"70541","POBox","GRAND COTEAU","LA","1"
"70542","Standard","GUEYDAN","LA","1"
"70543","Standard","IOTA","LA","1"
"70544","Standard","JEANERETTE","LA","1"
"70546","Standard","JENNINGS","LA","1"
"70548","Standard","KAPLAN","LA","1"
"70549","Standard","LAKE ARTHUR","LA","1"
"70550","POBox","LAWTELL","LA","1"
"70551","POBox","LEONVILLE","LA","1"
"70552","Standard","LOREAUVILLE","LA","1"
"70554","Standard","MAMOU","LA","1"
"70555","Standard","MAURICE","LA","1"
"70556","POBox","MERMENTAU","LA","1"
"70558","POBox","MILTON","LA","1"
"70559","Standard","MORSE","LA","1"
"70559","Standard","MIDLAND","LA","0"
"70560","Standard","NEW IBERIA","LA","1"
"70562","POBox","NEW IBERIA","LA","1"
"70563","Standard","NEW IBERIA","LA","1"
"70569","POBox","LYDIA","LA","1"
"70570","Standard","OPELOUSAS","LA","1"
"70571","POBox","OPELOUSAS","LA","1"
"70575","POBox","PERRY","LA","1"
"70576","POBox","PINE PRAIRIE","LA","1"
"70577","Standard","PORT BARRE","LA","1"
"70578","Standard","RAYNE","LA","1"
"70580","POBox","REDDELL","LA","1"
"70581","Standard","ROANOKE","LA","1"
"70582","Standard","SAINT MARTINVILLE","LA","1"
"70582","Standard","PARKS","LA","0"
"70582","Standard","ST MARTINVLLE","LA","0"
"70583","Standard","SCOTT","LA","1"
"70584","Standard","SUNSET","LA","1"
"70584","Standard","CANKTON","LA","0"
"70585","POBox","TURKEY CREEK","LA","1"
"70586","Standard","VILLE PLATTE","LA","1"
"70589","Standard","WASHINGTON","LA","1"
"70591","Standard","WELSH","LA","1"
"70592","Standard","YOUNGSVILLE","LA","1"
"70593","POBox","LAFAYETTE","LA","1"
"70596","POBox","LAFAYETTE","LA","1"
"70598","POBox","LAFAYETTE","LA","1"
"70601","Standard","LAKE CHARLES","LA","1"
"70602","POBox","LAKE CHARLES","LA","1"
"70605","Standard","LAKE CHARLES","LA","1"
"70606","POBox","LAKE CHARLES","LA","1"
"70607","Standard","LAKE CHARLES","LA","1"
"70609","Unique","LAKE CHARLES","LA","1"
"70611","Standard","LAKE CHARLES","LA","1"
"70611","Standard","MOSS BLUFF","LA","0"
"70612","POBox","LAKE CHARLES","LA","1"
"70615","Standard","LAKE CHARLES","LA","1"
"70616","POBox","LAKE CHARLES","LA","1"
"70629","Standard","LAKE CHARLES","LA","1"
"70630","Standard","BELL CITY","LA","1"
"70631","Standard","CAMERON","LA","1"
"70632","Standard","CREOLE","LA","1"
"70633","Standard","DEQUINCY","LA","1"
"70634","Standard","DERIDDER","LA","1"
"70637","Standard","DRY CREEK","LA","1"
"70638","POBox","ELIZABETH","LA","1"
"70639","Standard","EVANS","LA","1"
"70640","POBox","FENTON","LA","1"
"70643","Standard","GRAND CHENIER","LA","1"
"70644","POBox","GRANT","LA","1"
"70645","Standard","HACKBERRY","LA","1"
